AmpId	primerId	amp	amps_nb	SequenceId	cluster	cluster_group	sequence	PositionInSequence	Length	count_I	count_II	count_III	count_IV	non_target_count
393_19_amp_4	393_19	4.0	26.0	III_15_10759C00315.1	III	III	15_10759C00315.1	25262.0	376.0	9.0	2.0	7.0	8.0	1
393_19_amp_5	393_19	5.0	26.0	III_36_22311C00016.1	III	III	36_22311C00016.1	94001.0	376.0	9.0	2.0	7.0	8.0	1
393_19_amp_6	393_19	6.0	26.0	III_37_9940C00393.1	III	III	37_9940C00393.1	9168.0	376.0	9.0	2.0	7.0	8.0	1
393_19_amp_7	393_19	7.0	26.0	III_41_22826C00530.1	III	III	41_22826C00530.1	3613.0	376.0	9.0	2.0	7.0	8.0	1
393_19_amp_8	393_19	8.0	26.0	II_10_6272C00031.1	II	II	10_6272C00031.1	2617.0	376.0	9.0	2.0	7.0	8.0	1
393_19_amp_9	393_19	9.0	26.0	II_9_2088.2	II	II	9_2088.2	2552337.0	376.0	9.0	2.0	7.0	8.0	1
393_19_amp_10	393_19	10.0	26.0	IV_16_6263.1	IV	IV	16_6263.1	6018059.0	376.0	9.0	2.0	7.0	8.0	1
393_19_amp_11	393_19	11.0	26.0	IV_17_22599C00038.1	IV	IV	17_22599C00038.1	26085.0	376.0	9.0	2.0	7.0	8.0	1
393_19_amp_12	393_19	12.0	26.0	IV_18_22602C00963.1	IV	IV	18_22602C00963.1	15857.0	376.0	9.0	2.0	7.0	8.0	1
393_19_amp_13	393_19	13.0	26.0	IV_19_6271C00002.1	IV	IV	19_6271C00002.1	571568.0	376.0	9.0	2.0	7.0	8.0	1
393_19_amp_14	393_19	14.0	26.0	IV_20_6269C00002.1	IV	IV	20_6269C00002.1	314155.0	376.0	9.0	2.0	7.0	8.0	1
393_19_amp_15	393_19	15.0	26.0	IV_39_21414C00019.1	IV	IV	39_21414C00019.1	27743.0	376.0	9.0	2.0	7.0	8.0	1
393_19_amp_16	393_19	16.0	26.0	IV_7_22597C00314.1	IV	IV	7_22597C00314.1	27730.0	376.0	9.0	2.0	7.0	8.0	1
393_19_amp_17	393_19	17.0	26.0	IV_8_22598C00368.1	IV	IV	8_22598C00368.1	1833.0	376.0	9.0	2.0	7.0	8.0	1
393_19_amp_18	393_19	18.0	26.0	I_1_22555C00039.1	I	I	1_22555C00039.1	35458.0	376.0	9.0	2.0	7.0	8.0	1
393_19_amp_19	393_19	19.0	26.0	I_35_18770C00044.1	I	I	35_18770C00044.1	6731.0	376.0	9.0	2.0	7.0	8.0	1
393_19_amp_20	393_19	20.0	26.0	I_38_22827C00048.1	I	I	38_22827C00048.1	812.0	376.0	9.0	2.0	7.0	8.0	1
393_19_amp_21	393_19	21.0	26.0	I_4_22608C00044.1	I	I	4_22608C00044.1	50732.0	376.0	9.0	2.0	7.0	8.0	1
393_19_amp_22	393_19	22.0	26.0	I_5_22828C00025.2	I	I	5_22828C00025.2	34477.0	376.0	9.0	2.0	7.0	8.0	1
393_19_amp_23	393_19	23.0	26.0	Ia_23_10528C00132.1	Ia	I	23_10528C00132.1	7325.0	376.0	9.0	2.0	7.0	8.0	1
393_19_amp_24	393_19	24.0	26.0	Ia_24_14478C00038.1	Ia	I	24_14478C00038.1	2841.0	376.0	9.0	2.0	7.0	8.0	1
393_19_amp_25	393_19	25.0	26.0	Ia_25_17329C00108.1	Ia	I	25_17329C00108.1	2987.0	376.0	9.0	2.0	7.0	8.0	1
393_19_amp_26	393_19	26.0	26.0	Ia_26_17150C00102.1	Ia	I	26_17150C00102.1	2912.0	376.0	9.0	2.0	7.0	8.0	1
34764_1_amp_1	34764_1	1.0	5.0	Ia_22_14731C00338.1	Ia	I	22_14731C00338.1	2942.0	575.0	5.0	0.0	0.0	0.0	0
34764_1_amp_2	34764_1	2.0	5.0	Ia_27_19479C00006.1	Ia	I	27_19479C00006.1	90077.0	575.0	5.0	0.0	0.0	0.0	0
34764_1_amp_3	34764_1	3.0	5.0	Ia_28_14556C00005.1	Ia	I	28_14556C00005.1	29828.0	575.0	5.0	0.0	0.0	0.0	0
34764_1_amp_4	34764_1	4.0	5.0	Ia_30_6268C00062.1	Ia	I	30_6268C00062.1	282178.0	575.0	5.0	0.0	0.0	0.0	0
34764_1_amp_5	34764_1	5.0	5.0	Ia_31_6270C00011.1	Ia	I	31_6270C00011.1	119185.0	575.0	5.0	0.0	0.0	0.0	0
2802_2_amp_1	2802_2	1.0	16.0	III_12_6265C00002.1	III	III	12_6265C00002.1	91138.0	653.0	7.0	0.0	2.0	7.0	0
2802_2_amp_2	2802_2	2.0	16.0	III_40_23543C00114.1	III	III	40_23543C00114.1	18728.0	653.0	7.0	0.0	2.0	7.0	0
2802_2_amp_3	2802_2	3.0	16.0	IV_16_6263.1	IV	IV	16_6263.1	2402263.0	653.0	7.0	0.0	2.0	7.0	0
2802_2_amp_4	2802_2	4.0	16.0	IV_17_22599C00266.1	IV	IV	17_22599C00266.1	1234.0	653.0	7.0	0.0	2.0	7.0	0
2802_2_amp_5	2802_2	5.0	16.0	IV_18_22602C01045.1	IV	IV	18_22602C01045.1	1158.0	653.0	7.0	0.0	2.0	7.0	0
2802_2_amp_6	2802_2	6.0	16.0	IV_20_6269C00011.1	IV	IV	20_6269C00011.1	458423.0	653.0	7.0	0.0	2.0	7.0	0
2802_2_amp_7	2802_2	7.0	16.0	IV_39_21414C00273.1	IV	IV	39_21414C00273.1	6334.0	653.0	7.0	0.0	2.0	7.0	0
2802_2_amp_8	2802_2	8.0	16.0	IV_7_22597C00071.1	IV	IV	7_22597C00071.1	6322.0	653.0	7.0	0.0	2.0	7.0	0
2802_2_amp_9	2802_2	9.0	16.0	IV_8_22598C00094.1	IV	IV	8_22598C00094.1	1145.0	653.0	7.0	0.0	2.0	7.0	0
2802_2_amp_10	2802_2	10.0	16.0	I_5_22828C00011.2	I	I	5_22828C00011.2	96247.0	653.0	7.0	0.0	2.0	7.0	0
2802_2_amp_11	2802_2	11.0	16.0	I_6_22825C00885.1	I	I	6_22825C00885.1	443.0	653.0	7.0	0.0	2.0	7.0	0
2802_2_amp_12	2802_2	12.0	16.0	Ia_21_284.1	Ia	I	21_284.1	2089755.0	653.0	7.0	0.0	2.0	7.0	0
2802_2_amp_13	2802_2	13.0	16.0	Ia_23_10528C00074.1	Ia	I	23_10528C00074.1	16223.0	653.0	7.0	0.0	2.0	7.0	0
2802_2_amp_14	2802_2	14.0	16.0	Ia_27_19479C00008.1	Ia	I	27_19479C00008.1	19542.0	653.0	7.0	0.0	2.0	7.0	0
2802_2_amp_15	2802_2	15.0	16.0	Ia_29_19480C00017.1	Ia	I	29_19480C00017.1	18684.0	653.0	7.0	0.0	2.0	7.0	0
2802_2_amp_16	2802_2	16.0	16.0	Ia_31_6270C00001.1	Ia	I	31_6270C00001.1	130781.0	653.0	7.0	0.0	2.0	7.0	0
2802_3_amp_1	2802_3	1.0	12.0	III_12_6265C00002.1	III	III	12_6265C00002.1	91141.0	412.0	10.0	0.0	2.0	0.0	0
2802_3_amp_2	2802_3	2.0	12.0	III_40_23543C00114.1	III	III	40_23543C00114.1	18966.0	412.0	10.0	0.0	2.0	0.0	0
2802_3_amp_3	2802_3	3.0	12.0	I_38_22827C00033.1	I	I	38_22827C00033.1	33996.0	412.0	10.0	0.0	2.0	0.0	0
2802_3_amp_4	2802_3	4.0	12.0	I_5_22828C00011.2	I	I	5_22828C00011.2	96485.0	412.0	10.0	0.0	2.0	0.0	0
2802_3_amp_5	2802_3	5.0	12.0	I_6_22825C00885.1	I	I	6_22825C00885.1	681.0	412.0	10.0	0.0	2.0	0.0	0
2802_3_amp_6	2802_3	6.0	12.0	Ia_23_10528C00074.1	Ia	I	23_10528C00074.1	16461.0	412.0	10.0	0.0	2.0	0.0	0
2802_3_amp_7	2802_3	7.0	12.0	Ia_27_19479C00008.1	Ia	I	27_19479C00008.1	19780.0	412.0	10.0	0.0	2.0	0.0	0
2802_3_amp_8	2802_3	8.0	12.0	Ia_31_6270C00001.1	Ia	I	31_6270C00001.1	130784.0	412.0	10.0	0.0	2.0	0.0	0
2802_3_amp_9	2802_3	9.0	12.0	Ic_32_1122.1	Ic	I	32_1122.1	1457169.0	412.0	10.0	0.0	2.0	0.0	0
2802_3_amp_10	2802_3	10.0	12.0	Ic_33_6266C00012.1	Ic	I	33_6266C00012.1	17709.0	412.0	10.0	0.0	2.0	0.0	0
2802_3_amp_11	2802_3	11.0	12.0	Ic_34_23503C00121.1	Ic	I	34_23503C00121.1	3657.0	412.0	10.0	0.0	2.0	0.0	0
2802_3_amp_12	2802_3	12.0	12.0	I_3_22829C01265.2	I	I	3_22829C01265.2	730.0	412.0	10.0	0.0	2.0	0.0	0
2802_5_amp_1	2802_5	1.0	12.0	III_12_6265C00002.1	III	III	12_6265C00002.1	91139.0	413.0	10.0	0.0	2.0	0.0	0
2802_5_amp_2	2802_5	2.0	12.0	III_40_23543C00114.1	III	III	40_23543C00114.1	18967.0	413.0	10.0	0.0	2.0	0.0	0
2802_5_amp_3	2802_5	3.0	12.0	I_38_22827C00033.1	I	I	38_22827C00033.1	33994.0	413.0	10.0	0.0	2.0	0.0	0
2802_5_amp_4	2802_5	4.0	12.0	I_5_22828C00011.2	I	I	5_22828C00011.2	96486.0	413.0	10.0	0.0	2.0	0.0	0
2802_5_amp_5	2802_5	5.0	12.0	I_6_22825C00885.1	I	I	6_22825C00885.1	682.0	413.0	10.0	0.0	2.0	0.0	0
2802_5_amp_6	2802_5	6.0	12.0	Ia_23_10528C00074.1	Ia	I	23_10528C00074.1	16462.0	413.0	10.0	0.0	2.0	0.0	0
2802_5_amp_7	2802_5	7.0	12.0	Ia_27_19479C00008.1	Ia	I	27_19479C00008.1	19781.0	413.0	10.0	0.0	2.0	0.0	0
2802_5_amp_8	2802_5	8.0	12.0	Ia_31_6270C00001.1	Ia	I	31_6270C00001.1	130782.0	413.0	10.0	0.0	2.0	0.0	0
2802_5_amp_9	2802_5	9.0	12.0	Ic_32_1122.1	Ic	I	32_1122.1	1457167.0	413.0	10.0	0.0	2.0	0.0	0
2802_5_amp_10	2802_5	10.0	12.0	Ic_33_6266C00012.1	Ic	I	33_6266C00012.1	17707.0	413.0	10.0	0.0	2.0	0.0	0
2802_5_amp_11	2802_5	11.0	12.0	Ic_34_23503C00121.1	Ic	I	34_23503C00121.1	3655.0	413.0	10.0	0.0	2.0	0.0	0
2802_5_amp_12	2802_5	12.0	12.0	I_3_22829C01265.2	I	I	3_22829C01265.2	731.0	413.0	10.0	0.0	2.0	0.0	0
2802_6_amp_1	2802_6	1.0	15.0	III_12_6265C00002.1	III	III	12_6265C00002.1	91135.0	660.0	6.0	0.0	2.0	7.0	0
2802_6_amp_2	2802_6	2.0	15.0	III_40_23543C00114.1	III	III	40_23543C00114.1	18724.0	660.0	6.0	0.0	2.0	7.0	0
2802_6_amp_3	2802_6	3.0	15.0	IV_16_6263.1	IV	IV	16_6263.1	2402260.0	660.0	6.0	0.0	2.0	7.0	0
2802_6_amp_4	2802_6	4.0	15.0	IV_17_22599C00266.1	IV	IV	17_22599C00266.1	1230.0	660.0	6.0	0.0	2.0	7.0	0
2802_6_amp_5	2802_6	5.0	15.0	IV_18_22602C01045.1	IV	IV	18_22602C01045.1	1154.0	660.0	6.0	0.0	2.0	7.0	0
2802_6_amp_6	2802_6	6.0	15.0	IV_20_6269C00011.1	IV	IV	20_6269C00011.1	458420.0	660.0	6.0	0.0	2.0	7.0	0
2802_6_amp_7	2802_6	7.0	15.0	IV_39_21414C00273.1	IV	IV	39_21414C00273.1	6331.0	660.0	6.0	0.0	2.0	7.0	0
2802_6_amp_8	2802_6	8.0	15.0	IV_7_22597C00071.1	IV	IV	7_22597C00071.1	6319.0	660.0	6.0	0.0	2.0	7.0	0
2802_6_amp_9	2802_6	9.0	15.0	IV_8_22598C00094.1	IV	IV	8_22598C00094.1	1141.0	660.0	6.0	0.0	2.0	7.0	0
2802_6_amp_10	2802_6	10.0	15.0	I_5_22828C00011.2	I	I	5_22828C00011.2	96243.0	660.0	6.0	0.0	2.0	7.0	0
2802_6_amp_11	2802_6	11.0	15.0	I_6_22825C00885.1	I	I	6_22825C00885.1	439.0	660.0	6.0	0.0	2.0	7.0	0
2802_6_amp_12	2802_6	12.0	15.0	Ia_21_284.1	Ia	I	21_284.1	2089752.0	660.0	6.0	0.0	2.0	7.0	0
2802_6_amp_13	2802_6	13.0	15.0	Ia_23_10528C00074.1	Ia	I	23_10528C00074.1	16219.0	660.0	6.0	0.0	2.0	7.0	0
2802_6_amp_14	2802_6	14.0	15.0	Ia_27_19479C00008.1	Ia	I	27_19479C00008.1	19538.0	660.0	6.0	0.0	2.0	7.0	0
2802_6_amp_15	2802_6	15.0	15.0	Ia_31_6270C00001.1	Ia	I	31_6270C00001.1	130778.0	660.0	6.0	0.0	2.0	7.0	0
2802_8_amp_1	2802_8	1.0	19.0	III_12_6265C00002.1	III	III	12_6265C00002.1	91140.0	689.0	17.0	0.0	2.0	0.0	0
2802_8_amp_2	2802_8	2.0	19.0	III_40_23543C00114.1	III	III	40_23543C00114.1	18690.0	689.0	17.0	0.0	2.0	0.0	0
2802_8_amp_3	2802_8	3.0	19.0	I_1_22555C00009.1	I	I	1_22555C00009.1	93317.0	689.0	17.0	0.0	2.0	0.0	0
2802_8_amp_4	2802_8	4.0	19.0	I_35_18770C00020.1	I	I	35_18770C00020.1	95794.0	689.0	17.0	0.0	2.0	0.0	0
2802_8_amp_5	2802_8	5.0	19.0	I_38_22827C00033.1	I	I	38_22827C00033.1	33995.0	689.0	17.0	0.0	2.0	0.0	0
2802_8_amp_6	2802_8	6.0	19.0	I_4_22608C00003.1	I	I	4_22608C00003.1	109668.0	689.0	17.0	0.0	2.0	0.0	0
2802_8_amp_7	2802_8	7.0	19.0	I_5_22828C00011.2	I	I	5_22828C00011.2	96209.0	689.0	17.0	0.0	2.0	0.0	0
2802_8_amp_8	2802_8	8.0	19.0	I_6_22825C00885.1	I	I	6_22825C00885.1	405.0	689.0	17.0	0.0	2.0	0.0	0
2802_8_amp_9	2802_8	9.0	19.0	Ia_21_284.1	Ia	I	21_284.1	2089757.0	689.0	17.0	0.0	2.0	0.0	0
2802_8_amp_10	2802_8	10.0	19.0	Ia_23_10528C00074.1	Ia	I	23_10528C00074.1	16185.0	689.0	17.0	0.0	2.0	0.0	0
2802_8_amp_11	2802_8	11.0	19.0	Ia_24_14478C00033.1	Ia	I	24_14478C00033.1	17793.0	689.0	17.0	0.0	2.0	0.0	0
2802_8_amp_12	2802_8	12.0	19.0	Ia_25_17329C00076.1	Ia	I	25_17329C00076.1	29118.0	689.0	17.0	0.0	2.0	0.0	0
2802_8_amp_13	2802_8	13.0	19.0	Ia_26_17150C00075.1	Ia	I	26_17150C00075.1	29062.0	689.0	17.0	0.0	2.0	0.0	0
2802_8_amp_14	2802_8	14.0	19.0	Ia_27_19479C00008.1	Ia	I	27_19479C00008.1	19504.0	689.0	17.0	0.0	2.0	0.0	0
2802_8_amp_15	2802_8	15.0	19.0	Ia_29_19480C00017.1	Ia	I	29_19480C00017.1	18686.0	689.0	17.0	0.0	2.0	0.0	0
2802_8_amp_16	2802_8	16.0	19.0	Ia_31_6270C00001.1	Ia	I	31_6270C00001.1	130783.0	689.0	17.0	0.0	2.0	0.0	0
2802_8_amp_17	2802_8	17.0	19.0	Ic_32_1122.1	Ic	I	32_1122.1	1457168.0	689.0	17.0	0.0	2.0	0.0	0
2802_8_amp_18	2802_8	18.0	19.0	Ic_33_6266C00012.1	Ic	I	33_6266C00012.1	17708.0	689.0	17.0	0.0	2.0	0.0	0
2802_8_amp_19	2802_8	19.0	19.0	Ic_34_23503C00121.1	Ic	I	34_23503C00121.1	3656.0	689.0	17.0	0.0	2.0	0.0	0
2802_11_amp_1	2802_11	1.0	17.0	III_12_6265C00002.1	III	III	12_6265C00002.1	91179.0	611.0	8.0	0.0	2.0	7.0	0
2802_11_amp_2	2802_11	2.0	17.0	III_40_23543C00114.1	III	III	40_23543C00114.1	18729.0	611.0	8.0	0.0	2.0	7.0	0
2802_11_amp_3	2802_11	3.0	17.0	IV_17_22599C00266.1	IV	IV	17_22599C00266.1	1235.0	611.0	8.0	0.0	2.0	7.0	0
2802_11_amp_4	2802_11	4.0	17.0	IV_18_22602C01045.1	IV	IV	18_22602C01045.1	1159.0	611.0	8.0	0.0	2.0	7.0	0
2802_11_amp_5	2802_11	5.0	17.0	IV_19_6271C00001.1	IV	IV	19_6271C00001.1	6834027.0	611.0	8.0	0.0	2.0	7.0	0
2802_11_amp_6	2802_11	6.0	17.0	IV_20_6269C00011.1	IV	IV	20_6269C00011.1	458464.0	611.0	8.0	0.0	2.0	7.0	0
2802_11_amp_7	2802_11	7.0	17.0	IV_39_21414C00273.1	IV	IV	39_21414C00273.1	6375.0	611.0	8.0	0.0	2.0	7.0	0
2802_11_amp_8	2802_11	8.0	17.0	IV_7_22597C00071.1	IV	IV	7_22597C00071.1	6363.0	611.0	8.0	0.0	2.0	7.0	0
2802_11_amp_9	2802_11	9.0	17.0	IV_8_22598C00094.1	IV	IV	8_22598C00094.1	1146.0	611.0	8.0	0.0	2.0	7.0	0
2802_11_amp_10	2802_11	10.0	17.0	I_6_22825C00885.1	I	I	6_22825C00885.1	444.0	611.0	8.0	0.0	2.0	7.0	0
2802_11_amp_11	2802_11	11.0	17.0	Ia_21_284.1	Ia	I	21_284.1	2089796.0	611.0	8.0	0.0	2.0	7.0	0
2802_11_amp_12	2802_11	12.0	17.0	Ia_22_14731C00022.1	Ia	I	22_14731C00022.1	6542.0	611.0	8.0	0.0	2.0	7.0	0
2802_11_amp_13	2802_11	13.0	17.0	Ia_23_10528C00074.1	Ia	I	23_10528C00074.1	16224.0	611.0	8.0	0.0	2.0	7.0	0
2802_11_amp_14	2802_11	14.0	17.0	Ia_27_19479C00008.1	Ia	I	27_19479C00008.1	19543.0	611.0	8.0	0.0	2.0	7.0	0
2802_11_amp_15	2802_11	15.0	17.0	Ia_28_14556C00047.1	Ia	I	28_14556C00047.1	6631.0	611.0	8.0	0.0	2.0	7.0	0
2802_11_amp_16	2802_11	16.0	17.0	Ia_29_19480C00017.1	Ia	I	29_19480C00017.1	18725.0	611.0	8.0	0.0	2.0	7.0	0
2802_11_amp_17	2802_11	17.0	17.0	Ia_31_6270C00001.1	Ia	I	31_6270C00001.1	130822.0	611.0	8.0	0.0	2.0	7.0	0
2802_19_amp_1	2802_19	1.0	17.0	III_12_6265C00002.1	III	III	12_6265C00002.1	91180.0	664.0	8.0	0.0	2.0	7.0	0
2802_19_amp_2	2802_19	2.0	17.0	III_40_23543C00114.1	III	III	40_23543C00114.1	18675.0	664.0	8.0	0.0	2.0	7.0	0
2802_19_amp_3	2802_19	3.0	17.0	IV_17_22599C00266.1	IV	IV	17_22599C00266.1	1181.0	664.0	8.0	0.0	2.0	7.0	0
2802_19_amp_4	2802_19	4.0	17.0	IV_18_22602C01045.1	IV	IV	18_22602C01045.1	1105.0	664.0	8.0	0.0	2.0	7.0	0
2802_19_amp_5	2802_19	5.0	17.0	IV_19_6271C00001.1	IV	IV	19_6271C00001.1	6833973.0	664.0	8.0	0.0	2.0	7.0	0
2802_19_amp_6	2802_19	6.0	17.0	IV_20_6269C00011.1	IV	IV	20_6269C00011.1	458465.0	664.0	8.0	0.0	2.0	7.0	0
2802_19_amp_7	2802_19	7.0	17.0	IV_39_21414C00273.1	IV	IV	39_21414C00273.1	6376.0	664.0	8.0	0.0	2.0	7.0	0
2802_19_amp_8	2802_19	8.0	17.0	IV_7_22597C00071.1	IV	IV	7_22597C00071.1	6364.0	664.0	8.0	0.0	2.0	7.0	0
2802_19_amp_9	2802_19	9.0	17.0	IV_8_22598C00094.1	IV	IV	8_22598C00094.1	1092.0	664.0	8.0	0.0	2.0	7.0	0
2802_19_amp_10	2802_19	10.0	17.0	I_6_22825C00885.1	I	I	6_22825C00885.1	390.0	664.0	8.0	0.0	2.0	7.0	0
2802_19_amp_11	2802_19	11.0	17.0	Ia_21_284.1	Ia	I	21_284.1	2089797.0	664.0	8.0	0.0	2.0	7.0	0
2802_19_amp_12	2802_19	12.0	17.0	Ia_22_14731C00022.1	Ia	I	22_14731C00022.1	6543.0	664.0	8.0	0.0	2.0	7.0	0
2802_19_amp_13	2802_19	13.0	17.0	Ia_23_10528C00074.1	Ia	I	23_10528C00074.1	16170.0	664.0	8.0	0.0	2.0	7.0	0
2802_19_amp_14	2802_19	14.0	17.0	Ia_27_19479C00008.1	Ia	I	27_19479C00008.1	19489.0	664.0	8.0	0.0	2.0	7.0	0
2802_19_amp_15	2802_19	15.0	17.0	Ia_28_14556C00047.1	Ia	I	28_14556C00047.1	6632.0	664.0	8.0	0.0	2.0	7.0	0
2802_19_amp_16	2802_19	16.0	17.0	Ia_29_19480C00017.1	Ia	I	29_19480C00017.1	18726.0	664.0	8.0	0.0	2.0	7.0	0
2802_19_amp_17	2802_19	17.0	17.0	Ia_31_6270C00001.1	Ia	I	31_6270C00001.1	130823.0	664.0	8.0	0.0	2.0	7.0	0
357121_3_amp_1	357121_3	1.0	9.0	III_12_6265C00013.1	III	III	12_6265C00013.1	85834.0	460.0	8.0	0.0	1.0	0.0	0
357121_3_amp_2	357121_3	2.0	9.0	I_6_22825C00266.1	I	I	6_22825C00266.1	3300.0	460.0	8.0	0.0	1.0	0.0	0
357121_3_amp_3	357121_3	3.0	9.0	Ia_21_284.1	Ia	I	21_284.1	1337255.0	460.0	8.0	0.0	1.0	0.0	0
357121_3_amp_4	357121_3	4.0	9.0	Ia_22_14731C00247.1	Ia	I	22_14731C00247.1	2192.0	460.0	8.0	0.0	1.0	0.0	0
357121_3_amp_5	357121_3	5.0	9.0	Ia_27_19479C00006.1	Ia	I	27_19479C00006.1	83890.0	460.0	8.0	0.0	1.0	0.0	0
357121_3_amp_6	357121_3	6.0	9.0	Ia_28_14556C00005.1	Ia	I	28_14556C00005.1	35489.0	460.0	8.0	0.0	1.0	0.0	0
357121_3_amp_7	357121_3	7.0	9.0	Ia_29_19480C00008.1	Ia	I	29_19480C00008.1	104782.0	460.0	8.0	0.0	1.0	0.0	0
357121_3_amp_8	357121_3	8.0	9.0	Ia_30_6268C00062.1	Ia	I	30_6268C00062.1	288446.0	460.0	8.0	0.0	1.0	0.0	0
357121_3_amp_9	357121_3	9.0	9.0	Ia_31_6270C00011.1	Ia	I	31_6270C00011.1	125496.0	460.0	8.0	0.0	1.0	0.0	0
357121_9_amp_1	357121_9	1.0	11.0	I_2_22603C00008.1	I	I	2_22603C00008.1	47472.0	474.0	11.0	0.0	0.0	0.0	0
357121_9_amp_2	357121_9	2.0	11.0	I_6_22825C00266.1	I	I	6_22825C00266.1	3288.0	474.0	11.0	0.0	0.0	0.0	0
357121_9_amp_3	357121_9	3.0	11.0	Ia_21_284.1	Ia	I	21_284.1	1337253.0	474.0	11.0	0.0	0.0	0.0	0
357121_9_amp_4	357121_9	4.0	11.0	Ia_22_14731C00247.1	Ia	I	22_14731C00247.1	2180.0	474.0	11.0	0.0	0.0	0.0	0
357121_9_amp_5	357121_9	5.0	11.0	Ia_23_10528C00072.1	Ia	I	23_10528C00072.1	25405.0	474.0	11.0	0.0	0.0	0.0	0
357121_9_amp_6	357121_9	6.0	11.0	Ia_27_19479C00006.1	Ia	I	27_19479C00006.1	83888.0	474.0	11.0	0.0	0.0	0.0	0
357121_9_amp_7	357121_9	7.0	11.0	Ia_28_14556C00005.1	Ia	I	28_14556C00005.1	35477.0	474.0	11.0	0.0	0.0	0.0	0
357121_9_amp_8	357121_9	8.0	11.0	Ia_29_19480C00008.1	Ia	I	29_19480C00008.1	104770.0	474.0	11.0	0.0	0.0	0.0	0
357121_9_amp_9	357121_9	9.0	11.0	Ia_30_6268C00062.1	Ia	I	30_6268C00062.1	288434.0	474.0	11.0	0.0	0.0	0.0	0
357121_9_amp_10	357121_9	10.0	11.0	Ia_31_6270C00011.1	Ia	I	31_6270C00011.1	125484.0	474.0	11.0	0.0	0.0	0.0	0
357121_9_amp_11	357121_9	11.0	11.0	I_3_22829C00445.2	I	I	3_22829C00445.2	5054.0	474.0	11.0	0.0	0.0	0.0	0
357121_11_amp_1	357121_11	1.0	18.0	III_11_6264C00020.1	III	III	11_6264C00020.1	83755.0	471.0	8.0	0.0	4.0	6.0	0
357121_11_amp_2	357121_11	2.0	18.0	III_14_1121.1	III	III	14_1121.1	7140502.0	471.0	8.0	0.0	4.0	6.0	0
357121_11_amp_3	357121_11	3.0	18.0	III_36_22311C00001.1	III	III	36_22311C00001.1	330919.0	471.0	8.0	0.0	4.0	6.0	0
357121_11_amp_4	357121_11	4.0	18.0	III_37_9940C00607.1	III	III	37_9940C00607.1	2790.0	471.0	8.0	0.0	4.0	6.0	0
357121_11_amp_5	357121_11	5.0	18.0	IV_16_6263.1	IV	IV	16_6263.1	7484936.0	471.0	8.0	0.0	4.0	6.0	0
357121_11_amp_6	357121_11	6.0	18.0	IV_19_6271C00001.1	IV	IV	19_6271C00001.1	189852.0	471.0	8.0	0.0	4.0	6.0	0
357121_11_amp_7	357121_11	7.0	18.0	IV_20_6269C00009.1	IV	IV	20_6269C00009.1	660964.0	471.0	8.0	0.0	4.0	6.0	0
357121_11_amp_8	357121_11	8.0	18.0	IV_39_21414C00198.1	IV	IV	39_21414C00198.1	6423.0	471.0	8.0	0.0	4.0	6.0	0
357121_11_amp_9	357121_11	9.0	18.0	IV_7_22597C00011.1	IV	IV	7_22597C00011.1	92899.0	471.0	8.0	0.0	4.0	6.0	0
357121_11_amp_10	357121_11	10.0	18.0	IV_8_22598C00233.1	IV	IV	8_22598C00233.1	6414.0	471.0	8.0	0.0	4.0	6.0	0
357121_11_amp_11	357121_11	11.0	18.0	I_1_22555C00024.1	I	I	1_22555C00024.1	70662.0	471.0	8.0	0.0	4.0	6.0	0
357121_11_amp_12	357121_11	12.0	18.0	I_35_18770C00015.1	I	I	35_18770C00015.1	70624.0	471.0	8.0	0.0	4.0	6.0	0
357121_11_amp_13	357121_11	13.0	18.0	I_4_22608C00027.1	I	I	4_22608C00027.1	10886.0	471.0	8.0	0.0	4.0	6.0	0
357121_11_amp_14	357121_11	14.0	18.0	I_5_22828C00001.2	I	I	5_22828C00001.2	40391.0	471.0	8.0	0.0	4.0	6.0	0
357121_11_amp_15	357121_11	15.0	18.0	Ia_24_14478C00086.1	Ia	I	24_14478C00086.1	4133.0	471.0	8.0	0.0	4.0	6.0	0
357121_11_amp_16	357121_11	16.0	18.0	Ia_25_17329C00056.1	Ia	I	25_17329C00056.1	37667.0	471.0	8.0	0.0	4.0	6.0	0
357121_11_amp_17	357121_11	17.0	18.0	Ia_26_17150C00053.1	Ia	I	26_17150C00053.1	37455.0	471.0	8.0	0.0	4.0	6.0	0
357121_11_amp_18	357121_11	18.0	18.0	Ia_30_6268C00062.1	Ia	I	30_6268C00062.1	288444.0	471.0	8.0	0.0	4.0	6.0	0
357121_12_amp_1	357121_12	1.0	10.0	I_1_22555C00024.1	I	I	1_22555C00024.1	70805.0	341.0	10.0	0.0	0.0	0.0	0
357121_12_amp_2	357121_12	2.0	10.0	I_2_22603C00008.1	I	I	2_22603C00008.1	47469.0	341.0	10.0	0.0	0.0	0.0	0
357121_12_amp_3	357121_12	3.0	10.0	I_35_18770C00015.1	I	I	35_18770C00015.1	70767.0	341.0	10.0	0.0	0.0	0.0	0
357121_12_amp_4	357121_12	4.0	10.0	I_4_22608C00027.1	I	I	4_22608C00027.1	10873.0	341.0	10.0	0.0	0.0	0.0	0
357121_12_amp_5	357121_12	5.0	10.0	I_5_22828C00001.2	I	I	5_22828C00001.2	40378.0	341.0	10.0	0.0	0.0	0.0	0
