AmpId	SequenceId	PositionInSequence	Length
3584_15_amp_9	Ic_33_6266C00068.1	13146	552
3584_15_amp_10	Ic_34_23503C00125.1	8022	552
3299_1_amp_1	I_2_22603C00026.1	50323	319
3299_1_amp_2	I_35_18770C00003.1	31331	319
3299_1_amp_3	I_4_22608C00022.1	62126	319
3299_1_amp_4	Ia_24_14478C00119.1	10378	319
3299_1_amp_5	Ia_25_17329C00186.1	10445	319
3299_1_amp_6	Ia_26_17150C00172.1	10451	319
3299_1_amp_7	Ia_27_19479C00028.1	75548	319
3299_1_amp_8	Ia_30_6268C00098.1	20078	319
3299_1_amp_9	Ia_31_6270C00028.1	63826	319
3299_1_amp_10	I_3_22829C00357.2	432	319
3299_2	No amplification
3299_3	No amplification
3299_4_amp_1	III_11_6264C00009.1	33471	429
3299_4_amp_2	III_36_22311C00007.1	143209	429
3299_4_amp_3	III_37_9940C00316.1	10343	429
3299_4_amp_4	III_41_22826C00509.1	619	429
3299_4_amp_5	I_2_22603C00026.1	50219	429
3299_4_amp_6	Ia_22_14731C00024.1	1738	429
3299_4_amp_7	Ia_27_19479C00028.1	75444	429
3299_4_amp_8	Ia_28_14556C00002.1	28472	429
3299_4_amp_9	Ia_30_6268C00098.1	20072	429
3299_4_amp_10	Ia_31_6270C00028.1	63722	429
3299_4_amp_11	I_3_22829C00357.2	426	429
3299_5_amp_1	I_2_22603C00026.1	50220	420
3299_5_amp_2	Ia_22_14731C00024.1	1739	420
3299_5_amp_3	Ia_27_19479C00028.1	75445	420
3299_5_amp_4	Ia_28_14556C00002.1	28480	420
3299_5_amp_5	Ia_30_6268C00098.1	20080	420
3299_5_amp_6	Ia_31_6270C00028.1	63723	420
3299_5_amp_7	I_3_22829C00357.2	434	420
3299_7_amp_1	IV_16_6263.1	1292298	505
3299_7_amp_2	IV_20_6269C00006.1	264275	505
3299_7_amp_3	I_35_18770C00003.1	31326	505
3299_7_amp_4	I_38_22827C00298.1	5950	505
3299_7_amp_5	I_4_22608C00022.1	61945	505
3299_7_amp_6	I_6_22825C00192.1	9284	505
3299_7_amp_7	Ia_24_14478C00119.1	10197	505
3299_7_amp_8	Ia_25_17329C00186.1	10264	505
3299_7_amp_9	Ia_26_17150C00172.1	10270	505
3299_7_amp_10	Ia_27_19479C00028.1	75367	505
3299_7_amp_11	Ia_30_6268C00098.1	20073	505
3299_7_amp_12	Ia_31_6270C00028.1	63645	505
3299_8_amp_1	I_2_22603C00026.1	50318	326
3299_8_amp_2	I_35_18770C00003.1	31329	326
3299_8_amp_3	I_4_22608C00022.1	62121	326
3299_8_amp_4	Ia_22_14731C00024.1	1837	326
3299_8_amp_5	Ia_24_14478C00119.1	10373	326
3299_8_amp_6	Ia_25_17329C00186.1	10440	326
3299_8_amp_7	Ia_26_17150C00172.1	10446	326
3299_8_amp_8	Ia_27_19479C00028.1	75543	326
3299_8_amp_9	Ia_28_14556C00002.1	28476	326
3299_8_amp_10	Ia_30_6268C00098.1	20076	326
3299_8_amp_11	Ia_31_6270C00028.1	63821	326
3299_8_amp_12	I_3_22829C00357.2	430	326
3299_10_amp_1	I_35_18770C00003.1	31328	533
3299_10_amp_2	I_38_22827C00298.1	5920	533
3299_10_amp_3	I_4_22608C00022.1	61915	533
3299_10_amp_4	Ia_22_14731C00024.1	1631	533
3299_10_amp_5	Ia_24_14478C00119.1	10167	533
3299_10_amp_6	Ia_25_17329C00186.1	10234	533
3299_10_amp_7	Ia_26_17150C00172.1	10240	533
3299_10_amp_8	Ia_27_19479C00028.1	75337	533
3299_10_amp_9	Ia_28_14556C00002.1	28475	533
3299_10_amp_10	Ia_30_6268C00098.1	20075	533
3299_10_amp_11	Ia_31_6270C00028.1	63615	533
91236_1_amp_1	III_12_6265C00002.1	19643	372
91236_1_amp_2	III_40_23543C00114.1	90455	372
91236_2	No amplification
91236_3	No amplification
91236_4_amp_1	III_11_6264C00032.1	33362	374
91236_4_amp_2	III_12_6265C00002.1	19642	374
91236_4_amp_3	III_14_1121.1	6396743	374
91236_4_amp_4	III_36_22311C00037.1	50884	374
91236_4_amp_5	III_37_9940C00442.1	14330	374
91236_4_amp_6	III_40_23543C00114.1	90454	374
91236_4_amp_7	III_41_22826C00439.1	2817	374
91236_4_amp_8	Ic_32_1122.1	1374452	374
91236_4_amp_9	Ic_33_6266C00010.1	47254	374
91236_4_amp_10	Ic_34_23503C00374.1	18698	374
91236_6	No amplification
91236_7	No amplification
91236_10	No amplification
91236_11	No amplification
162149_3_amp_1	I_6_22825C00176.1	1153	549
162149_3_amp_2	Ia_21_284.1	2080884	549
162149_3_amp_3	Ia_22_14731C00087.1	999	549
162149_3_amp_4	Ia_23_10528C00074.1	24912	549
162149_3_amp_5	Ia_27_19479C00008.1	28309	549
162149_3_amp_6	Ia_28_14556C00168.1	9296	549
162149_3_amp_7	Ia_29_19480C00017.1	9813	549
162149_3_amp_8	Ia_30_6268C00053.1	141270	549
162149_3_amp_9	Ia_31_6270C00001.1	122118	549
162149_6_amp_1	III_11_6264C00002.1	458899	596
162149_6_amp_2	III_12_6265C00002.1	82671	596
162149_6_amp_3	III_13_6010C00003.1	451468	596
162149_6_amp_4	III_14_1121.1	6334781	596
162149_6_amp_5	III_15_10759C00312.1	31973	596
162149_6_amp_6	III_40_23543C00114.1	27224	596
162149_6_amp_7	III_41_22826C00858.1	929	596
162149_6_amp_8	I_38_22827C00033.1	25201	596
162149_6_amp_9	I_5_22828C00011.2	105381	596
162149_13_amp_1	III_11_6264C00002.1	459471	534
162149_13_amp_2	III_12_6265C00002.1	82161	534
162149_13_amp_3	III_13_6010C00003.1	450958	534
162149_13_amp_4	III_14_1121.1	6335353	534
162149_13_amp_5	III_15_10759C00312.1	31463	534
162149_13_amp_6	III_36_22311C00078.1	11219	534
162149_13_amp_7	III_37_9940C00304.1	774	534
162149_13_amp_8	III_40_23543C00114.1	27796	534
162149_13_amp_9	III_41_22826C00858.1	1501	534
162149_13_amp_10	I_1_22555C00009.1	84249	534
162149_13_amp_11	I_35_18770C00020.1	86702	534
162149_13_amp_12	I_38_22827C00033.1	24691	534
162149_13_amp_13	I_4_22608C00003.1	118882	534
162149_13_amp_14	I_5_22828C00011.2	105953	534
162149_13_amp_15	Ia_23_10528C00074.1	25436	534
162149_13_amp_16	Ia_24_14478C00033.1	27048	534
162149_13_amp_17	Ia_25_17329C00076.1	20018	534
162149_13_amp_18	Ia_26_17150C00075.1	19945	534
162149_13_amp_19	Ic_32_1122.1	1448477	534
162149_13_amp_20	Ic_33_6266C00012.1	8999	534
162149_13_amp_21	Ic_34_23503C00120.1	9025	534
162149_18_amp_1	III_11_6264C00002.1	458898	599
162149_18_amp_2	III_13_6010C00003.1	451466	599
162149_18_amp_3	III_14_1121.1	6334780	599
162149_18_amp_4	III_15_10759C00312.1	31971	599
162149_18_amp_5	III_41_22826C00858.1	928	599
162149_18_amp_6	I_38_22827C00033.1	25199	599
162149_18_amp_7	I_5_22828C00011.2	105380	599
296050_1_amp_1	I_38_22827C00005.1	15644	592
296050_2_amp_1	I_38_22827C00005.1	15646	586
14553_10_amp_1	II_10_6272C00031.1	52016	508
14553_10_amp_2	II_9_2088.2	2602180	508
14553_10_amp_3	IV_20_6269C00011.1	1743335	514
14553_10_amp_4	I_6_22825C00352.1	4317	508
14553_10_amp_5	Ia_21_284.1	2478020	508
14553_10_amp_6	Ia_27_19479C00005.1	262695	508
14553_10_amp_7	Ia_29_19480C00032.1	18719	508
14553_10_amp_8	Ia_31_6270C00004.1	203009	508
14553_10_amp_9	Ic_32_1122.1	1760422	508
14553_10_amp_10	Ic_33_6266C00011.1	76742	508
14553_10_amp_11	Ic_34_23503C00002.1	37906	508
19612_9_amp_1	IV_16_6263.1	306288	497
19612_9_amp_2	IV_17_22599C00111.1	5260	497
19612_9_amp_3	IV_18_22602C00390.1	3831	497
19612_9_amp_4	IV_19_6271C00001.1	1759401	497
19612_9_amp_5	IV_20_6269C00008.1	606959	497
19612_9_amp_6	I_38_22827C00004.1	11160	497
19612_9_amp_7	I_5_22828C00012.2	111273	497
19612_9_amp_8	I_6_22825C00255.1	7014	497
19612_9_amp_9	Ia_23_10528C00042.1	14905	497
19612_9_amp_10	Ia_27_19479C00009.1	162921	497
19612_9_amp_11	Ia_30_6268C00084.1	35088	497
19612_9_amp_12	Ia_31_6270C00006.1	134327	497
19612_14_amp_1	IV_16_6263.1	306287	488
19612_14_amp_2	IV_17_22599C00111.1	5259	488
19612_14_amp_3	IV_18_22602C00390.1	3830	488
19612_14_amp_4	IV_19_6271C00001.1	1759411	488
19612_14_amp_5	IV_20_6269C00008.1	606969	488
19612_14_amp_6	I_38_22827C00004.1	11159	488
19612_14_amp_7	I_5_22828C00012.2	111283	488
19612_14_amp_8	I_6_22825C00255.1	7013	488
19612_14_amp_9	Ia_22_14731C00410.1	586	488
19612_14_amp_10	Ia_27_19479C00009.1	162931	488
19612_14_amp_11	Ia_28_14556C00017.1	39658	488
19612_14_amp_12	Ia_30_6268C00084.1	35087	488
19612_14_amp_13	Ia_31_6270C00006.1	134337	488
19612_14_amp_14	Ic_32_1122.1	5189378	488
19612_14_amp_15	Ic_33_6266C00014.1	105086	488
19612_14_amp_16	Ic_34_23503C00139.1	2705	488
19612_17_amp_1	IV_19_6271C00001.1	1759315	585
19612_17_amp_2	I_38_22827C00004.1	11158	585
19612_17_amp_3	I_5_22828C00012.2	111187	585
86865_4_amp_1	IV_19_6271C00001.1	1734363	552
86865_4_amp_2	I_2_22603C00143.1	5750	552
86865_4_amp_3	I_5_22828C00012.2	133436	552
86865_4_amp_4	Ia_23_10528C00042.1	36086	552
86865_6	No amplification
86865_10_amp_1	IV_19_6271C00001.1	1734182	379
86865_10_amp_2	I_2_22603C00143.1	6104	367
86865_10_amp_3	I_5_22828C00012.2	133790	367
86865_10_amp_4	I_3_22829C00141.2	795	367
86865_11_amp_1	IV_19_6271C00001.1	1734180	379
86865_11_amp_2	I_2_22603C00143.1	6106	367
86865_11_amp_3	I_3_22829C00141.2	793	367
86865_12	No amplification
86865_14	No amplification
73204_5_amp_1	Ic_32_1122.1	1396861	478
73204_5_amp_2	Ic_33_6266C00010.1	69720	478
73204_5_amp_3	Ic_34_23503C00373.1	3177	478
73204_6_amp_1	Ic_32_1122.1	1396860	480
73204_6_amp_2	Ic_33_6266C00010.1	69719	480
73204_6_amp_3	Ic_34_23503C00373.1	3176	480
250225_1_amp_1	I_1_22555C00019.1	103078	445
250225_1_amp_2	I_35_18770C00009.1	43909	445
250225_1_amp_3	Ia_24_14478C00004.1	26540	445
250225_1_amp_4	Ia_25_17329C00063.1	26601	445
250225_1_amp_5	Ia_26_17150C00060.1	26538	445
250225_3_amp_1	I_1_22555C00019.1	103079	445
250225_3_amp_2	I_35_18770C00009.1	43908	445
250225_3_amp_3	Ia_24_14478C00004.1	26539	445
250225_3_amp_4	Ia_25_17329C00063.1	26600	445
250225_3_amp_5	Ia_26_17150C00060.1	26537	445
250225_4_amp_1	IV_16_6263.1	7211098	457
250225_4_amp_2	IV_17_22599C00366.1	6774	442
250225_4_amp_3	IV_18_22602C00278.1	39457	442
250225_4_amp_4	IV_20_6269C00010.1	53359	448
250225_4_amp_5	IV_39_21414C00256.1	112447	457
250225_4_amp_6	IV_7_22597C00044.1	51792	457
250225_4_amp_7	IV_8_22598C00069.1	5747	457
250225_5_amp_1	IV_16_6263.1	7211099	441
250225_5_amp_2	IV_19_6271C00001.1	8133984	477
250225_5_amp_3	IV_20_6269C00010.1	53374	432
250225_5_amp_4	IV_39_21414C00256.1	112462	441
250225_5_amp_5	IV_7_22597C00044.1	51807	441
250225_5_amp_6	IV_8_22598C00069.1	5762	441
250225_5_amp_7	I_2_22603C00003.1	61194	429
250225_5_amp_8	I_6_22825C00365.1	2935	429
250225_5_amp_9	Ia_21_284.1	1597559	429
250225_5_amp_10	Ia_22_14731C00093.1	8861	429
250225_5_amp_11	Ia_27_19479C00007.1	47136	429
250225_5_amp_12	Ia_28_14556C00094.1	4698	429
250225_5_amp_13	Ia_29_19480C00035.1	53857	429
250225_5_amp_14	Ia_30_6268C00062.1	32819	429
250225_5_amp_15	Ia_31_6270C00009.1	124580	429
250225_5_amp_16	I_3_22829C00012.2	11996	429
250225_6_amp_1	I_4_22608C00053.1	1421	300
250225_6_amp_2	I_6_22825C00365.1	2652	300
250225_6_amp_3	Ia_21_284.1	1597971	300
250225_6_amp_4	Ia_23_10528C00223.1	2147	300
250225_6_amp_5	Ia_24_14478C00004.1	26969	300
250225_6_amp_6	Ia_25_17329C00063.1	27030	300
250225_6_amp_7	Ia_26_17150C00060.1	26967	300
250225_6_amp_8	Ia_27_19479C00007.1	47548	300
250225_6_amp_9	Ia_30_6268C00062.1	32536	300
250225_6_amp_10	Ia_31_6270C00009.1	124297	300
250225_6_amp_11	I_3_22829C00012.2	12408	300
250225_7_amp_1	IV_16_6263.1	7211206	341
250225_7_amp_2	IV_19_6271C00001.1	8134127	341
250225_7_amp_3	IV_20_6269C00010.1	53367	341
250225_7_amp_4	IV_39_21414C00256.1	112455	341
250225_7_amp_5	IV_7_22597C00044.1	51800	341
250225_7_amp_6	IV_8_22598C00069.1	5755	341
250225_9_amp_1	IV_16_6263.1	7211202	343
250225_9_amp_2	IV_20_6269C00010.1	53369	343
250225_9_amp_3	IV_39_21414C00256.1	112457	343
250225_9_amp_4	IV_7_22597C00044.1	51802	343
250225_9_amp_5	IV_8_22598C00069.1	5757	343
250225_10_amp_1	IV_16_6263.1	7211205	341
250225_10_amp_2	IV_20_6269C00010.1	53368	341
250225_10_amp_3	IV_39_21414C00256.1	112456	341
250225_10_amp_4	IV_7_22597C00044.1	51801	341
250225_10_amp_5	IV_8_22598C00069.1	5756	341
250225_11_amp_1	III_11_6264C00048.1	26595	371
250225_11_amp_2	II_10_6272C00028.1	39391	362
250225_11_amp_3	II_9_2088.2	1450941	362
250225_11_amp_4	I_38_22827C00047.1	61283	389
250225_11_amp_5	I_4_22608C00053.1	1422	389
250225_11_amp_6	Ia_24_14478C00004.1	26879	389
250225_11_amp_7	Ia_25_17329C00063.1	26940	389
250225_11_amp_8	Ia_26_17150C00060.1	26877	389
250225_12_amp_1	IV_16_6263.1	7211097	451
250225_12_amp_2	IV_17_22599C00366.1	6781	436
250225_12_amp_3	IV_18_22602C00278.1	39456	436
250225_12_amp_4	IV_19_6271C00001.1	8133982	487
250225_12_amp_5	IV_20_6269C00010.1	53366	442
250225_12_amp_6	IV_39_21414C00256.1	112454	451
250225_12_amp_7	IV_7_22597C00044.1	51799	451
250225_12_amp_8	IV_8_22598C00069.1	5754	451
250225_12_amp_9	I_2_22603C00003.1	61192	439
250225_12_amp_10	I_6_22825C00365.1	2933	439
250225_12_amp_11	Ia_21_284.1	1597551	439
250225_12_amp_12	Ia_22_14731C00093.1	8853	439
250225_12_amp_13	Ia_27_19479C00007.1	47128	439
250225_12_amp_14	Ia_28_14556C00094.1	4696	439
250225_12_amp_15	Ia_29_19480C00035.1	53855	439
250225_12_amp_16	Ia_30_6268C00062.1	32817	439
250225_12_amp_17	Ia_31_6270C00009.1	124578	439
250225_12_amp_18	I_3_22829C00012.2	11988	439
250225_13_amp_1	I_1_22555C00019.1	103177	348
250225_13_amp_2	I_35_18770C00009.1	43907	348
250225_14_amp_1	IV_16_6263.1	7211217	325
250225_14_amp_2	IV_19_6271C00001.1	8134138	325
250225_14_amp_3	IV_20_6269C00010.1	53372	325
250225_14_amp_4	IV_39_21414C00256.1	112460	325
250225_14_amp_5	IV_7_22597C00044.1	51805	325
250225_14_amp_6	IV_8_22598C00069.1	5760	325
250225_14_amp_7	I_2_22603C00003.1	61297	328
250225_14_amp_8	I_6_22825C00365.1	3038	328
250225_14_amp_9	Ia_21_284.1	1597557	328
250225_14_amp_10	Ia_22_14731C00093.1	8859	328
250225_14_amp_11	Ia_27_19479C00007.1	47134	328
250225_14_amp_12	Ia_28_14556C00094.1	4801	328
250225_14_amp_13	Ia_29_19480C00035.1	53960	328
250225_14_amp_14	Ia_30_6268C00062.1	32922	328
250225_14_amp_15	Ia_31_6270C00009.1	124683	328
250225_14_amp_16	Ic_32_1122.1	1000567	328
250225_14_amp_17	Ic_33_6266C00026.1	65127	328
250225_14_amp_18	Ic_34_23503C00388.1	19035	328
250225_14_amp_19	I_3_22829C00012.2	11994	328
250225_15_amp_1	III_13_6010C00001.1	808885	472
250225_15_amp_2	IV_16_6263.1	7210648	472
250225_15_amp_3	IV_20_6269C00010.1	53785	472
250225_15_amp_4	IV_39_21414C00256.1	112882	472
250225_15_amp_5	IV_7_22597C00044.1	52227	472
250225_15_amp_6	IV_8_22598C00069.1	6182	472
250225_15_amp_7	I_1_22555C00019.1	102623	475
250225_15_amp_8	I_35_18770C00009.1	44334	475
250225_15_amp_9	I_4_22608C00053.1	1250	475
250225_15_amp_10	I_6_22825C00365.1	2481	475
250225_15_amp_11	Ia_21_284.1	1597967	475
250225_15_amp_12	Ia_22_14731C00093.1	9269	475
250225_15_amp_13	Ia_27_19479C00007.1	47544	475
250225_15_amp_14	Ia_28_14556C00094.1	4244	475
250225_15_amp_15	Ia_29_19480C00035.1	53403	475
250225_15_amp_16	Ia_31_6270C00009.1	124126	475
20407_3_amp_1	I_2_22603C00031.1	19590	327
20407_6_amp_1	IV_19_6271C00001.1	6804679	336
20407_6_amp_2	I_2_22603C00031.1	19588	336
218662_1_amp_1	III_11_6264C00005.1	57312	512
218662_1_amp_2	III_14_1121.1	858477	512
218662_1_amp_3	III_36_22311C00088.1	12748	512
218662_1_amp_4	III_37_9940C00396.1	31318	512
218662_1_amp_5	III_41_22826C00380.1	6297	512
218662_1_amp_6	I_38_22827C00029.1	11208	512
218662_1_amp_7	I_6_22825C00041.1	11031	512
218662_1_amp_8	Ia_23_10528C00140.1	5863	512
218662_1_amp_9	Ia_27_19479C00003.1	151693	512
218662_1_amp_10	Ia_30_6268C00092.1	13420	512
218662_1_amp_11	Ia_31_6270C00003.1	28688	512
218662_1_amp_12	I_3_22829C00157.2	9357	512
218662_2_amp_1	III_11_6264C00005.1	57311	512
218662_2_amp_2	III_14_1121.1	858476	512
218662_2_amp_3	III_36_22311C00088.1	12749	512
218662_2_amp_4	III_37_9940C00396.1	31319	512
218662_2_amp_5	III_41_22826C00380.1	6298	512
218662_2_amp_6	I_38_22827C00029.1	11209	512
218662_2_amp_7	I_6_22825C00041.1	11032	512
218662_2_amp_8	Ia_23_10528C00140.1	5864	512
218662_2_amp_9	Ia_27_19479C00003.1	151692	512
218662_2_amp_10	Ia_30_6268C00092.1	13419	512
218662_2_amp_11	Ia_31_6270C00003.1	28687	512
218662_2_amp_12	I_3_22829C00157.2	9358	512
109_4_amp_1	III_11_6264C00007.1	256743	501
109_4_amp_2	III_12_6265C00010.1	117462	501
109_4_amp_3	III_13_6010C00003.1	536602	501
109_4_amp_4	III_14_1121.1	2511664	501
109_4_amp_5	III_15_10759C00320.1	16657	501
109_4_amp_6	III_36_22311C00005.1	177616	501
109_4_amp_7	III_37_9940C00426.1	68970	501
109_4_amp_8	III_40_23543C00002.1	270691	501
109_4_amp_9	III_41_22826C00099.1	13210	501
109_4_amp_10	I_1_22555C00010.1	133771	501
109_4_amp_11	I_35_18770C00011.1	17405	501
109_4_amp_12	I_38_22827C00242.1	1269	501
109_4_amp_13	I_4_22608C00007.1	98750	501
109_4_amp_14	Ia_24_14478C00067.1	10089	501
109_4_amp_15	Ia_25_17329C00085.1	7634	501
109_4_amp_16	Ia_26_17150C00080.1	7635	501
109_5_amp_1	III_11_6264C00007.1	256241	521
109_5_amp_2	III_12_6265C00010.1	116960	521
109_5_amp_3	III_13_6010C00003.1	536100	521
109_5_amp_4	III_15_10759C00320.1	16155	521
109_5_amp_5	III_40_23543C00002.1	271173	521
109_5_amp_6	IV_16_6263.1	5954371	521
109_5_amp_7	IV_17_22599C00040.1	11619	521
109_5_amp_8	IV_18_22602C00325.1	1752	521
109_5_amp_9	IV_19_6271C00002.1	508583	521
109_5_amp_10	IV_20_6269C00002.1	255142	521
109_5_amp_11	IV_39_21414C00235.1	27493	521
109_5_amp_12	IV_7_22597C00350.1	27396	521
109_5_amp_13	IV_8_22598C00403.1	24800	521
109_5_amp_14	I_1_22555C00010.1	134253	521
109_5_amp_15	I_2_22603C00083.1	24941	521
109_5_amp_16	I_35_18770C00011.1	16903	521
109_5_amp_17	I_38_22827C00242.1	1751	521
109_5_amp_18	I_4_22608C00007.1	99232	521
109_5_amp_19	I_5_22828C00093.2	12281	521
109_5_amp_20	I_6_22825C00032.1	14035	521
109_5_amp_21	Ia_21_284.1	4952785	521
109_5_amp_22	Ia_23_10528C00105.1	12641	521
109_5_amp_23	Ia_24_14478C00067.1	10571	521
109_5_amp_24	Ia_25_17329C00085.1	7132	521
109_5_amp_25	Ia_26_17150C00080.1	7133	521
109_5_amp_26	Ia_27_19479C00016.1	87212	521
109_5_amp_27	Ia_29_19480C00023.1	71483	521
109_5_amp_28	Ia_30_6268C00007.1	32556	521
109_5_amp_29	Ia_31_6270C00012.1	69055	521
109_5_amp_30	I_3_22829C00378.2	7661	521
109_11_amp_1	I_1_22555C00010.1	134313	409
109_11_amp_2	I_2_22603C00083.1	25001	409
109_11_amp_3	I_35_18770C00011.1	16955	409
109_11_amp_4	I_38_22827C00242.1	1811	409
109_11_amp_5	I_4_22608C00007.1	99292	409
109_11_amp_6	I_5_22828C00093.2	12341	409
109_11_amp_7	I_6_22825C00032.1	14087	409
109_11_amp_8	Ia_21_284.1	4952845	409
109_11_amp_9	Ia_22_14731C00033.1	8445	409
109_11_amp_10	Ia_23_10528C00105.1	12701	409
109_11_amp_11	Ia_24_14478C00067.1	10631	409
109_11_amp_12	Ia_25_17329C00085.1	7184	409
109_11_amp_13	Ia_26_17150C00080.1	7185	409
109_11_amp_14	Ia_27_19479C00016.1	87264	409
109_11_amp_15	Ia_28_14556C00056.1	5448	409
109_11_amp_16	Ia_29_19480C00023.1	71543	409
109_11_amp_17	Ia_30_6268C00007.1	32608	409
109_11_amp_18	Ia_31_6270C00012.1	69115	409
109_11_amp_19	I_3_22829C00378.2	7713	409
109_15_amp_1	IV_20_6269C00002.1	255376	319
109_17_amp_1	III_11_6264C00007.1	256749	510
109_17_amp_2	III_12_6265C00010.1	117468	510
109_17_amp_3	III_13_6010C00003.1	536608	510
109_17_amp_4	III_14_1121.1	2511670	510
109_17_amp_5	III_15_10759C00320.1	16663	510
109_17_amp_6	III_36_22311C00005.1	177622	510
109_17_amp_7	III_37_9940C00426.1	68976	510
109_17_amp_8	III_40_23543C00002.1	270676	510
109_17_amp_9	III_41_22826C00099.1	13195	510
109_17_amp_10	I_38_22827C00242.1	1254	510
109_17_amp_11	Ia_21_284.1	4952288	510
109_17_amp_12	Ia_23_10528C00105.1	12144	510
109_17_amp_13	Ia_27_19479C00016.1	87720	510
109_17_amp_14	Ia_29_19480C00023.1	70986	510
109_17_amp_15	Ia_30_6268C00007.1	33064	510
109_17_amp_16	Ia_31_6270C00012.1	68558	510
105859_9_amp_1	Ia_29_19480C00010.1	157581	640
64683_3	No amplification
500_1_amp_1	III_13_6010C00003.1	13248	425
500_1_amp_2	III_15_10759C00369.1	66128	425
500_1_amp_3	IV_16_6263.1	2080627	425
500_1_amp_4	IV_19_6271C00002.1	1156347	425
500_1_amp_5	IV_20_6269C00003.1	79913	425
500_1_amp_6	IV_39_21414C00195.1	62564	425
500_1_amp_7	IV_7_22597C00289.1	21572	425
500_1_amp_8	IV_8_22598C00042.1	2622	425
500_1_amp_9	I_1_22555C00033.1	17819	425
500_1_amp_10	I_2_22603C00114.1	7100	425
500_1_amp_11	I_35_18770C00034.1	38834	425
500_1_amp_12	I_4_22608C00057.1	38908	425
500_1_amp_13	Ia_21_284.1	5660323	425
500_1_amp_14	Ia_24_14478C00212.1	5060	425
500_1_amp_15	Ia_25_17329C00163.1	4689	425
500_1_amp_16	Ia_26_17150C00150.1	4677	425
500_1_amp_17	Ia_29_19480C00040.1	40364	425
500_1_amp_18	I_3_22829C00716.2	2112	425
500_2_amp_1	II_10_6272C00050.1	10352	309
500_2_amp_2	II_9_2088.2	3905266	309
500_2_amp_3	I_38_22827C00266.1	2432	309
500_2_amp_4	I_5_22828C00029.2	42258	309
500_2_amp_5	I_6_22825C00519.1	1960	309
500_2_amp_6	Ia_21_284.1	5660324	309
500_2_amp_7	Ia_24_14478C00212.1	5175	309
500_2_amp_8	Ia_25_17329C00163.1	4690	309
500_2_amp_9	Ia_26_17150C00150.1	4678	309
500_2_amp_10	Ia_27_19479C00037.1	32199	309
500_2_amp_11	Ia_29_19480C00040.1	40479	309
500_2_amp_12	Ia_30_6268C00109.1	4269	309
500_2_amp_13	Ia_31_6270C00039.1	40605	309
500_3_amp_1	IV_19_6271C00002.1	1155681	689
500_3_amp_2	I_2_22603C00114.1	7502	689
500_3_amp_3	I_38_22827C00266.1	2719	689
500_3_amp_4	Ia_21_284.1	5659657	689
500_3_amp_5	Ia_22_14731C00060.1	11020	689
500_3_amp_6	Ia_27_19479C00037.1	31532	689
500_3_amp_7	Ia_28_14556C00043.1	25052	689
500_3_amp_8	Ia_29_19480C00040.1	40766	689
500_3_amp_9	Ia_30_6268C00109.1	4556	689
500_3_amp_10	Ia_31_6270C00039.1	40892	689
500_3_amp_11	I_3_22829C00716.2	1446	689
500_4_amp_1	IV_19_6271C00002.1	1155693	679
500_4_amp_2	I_1_22555C00033.1	17165	679
500_4_amp_3	I_2_22603C00114.1	7500	679
500_4_amp_4	I_35_18770C00034.1	39234	679
500_4_amp_5	I_38_22827C00266.1	2717	679
500_4_amp_6	I_4_22608C00057.1	39308	679
500_4_amp_7	I_5_22828C00029.2	42543	679
500_4_amp_8	I_6_22825C00519.1	1305	679
500_4_amp_9	Ia_21_284.1	5659669	679
500_4_amp_10	Ia_22_14731C00060.1	11032	679
500_4_amp_11	Ia_24_14478C00212.1	5460	679
500_4_amp_12	Ia_25_17329C00163.1	4035	679
500_4_amp_13	Ia_26_17150C00150.1	4023	679
500_4_amp_14	Ia_27_19479C00037.1	31544	679
500_4_amp_15	Ia_28_14556C00043.1	25064	679
500_4_amp_16	Ia_29_19480C00040.1	40764	679
500_4_amp_17	Ia_30_6268C00109.1	4554	679
500_4_amp_18	Ia_31_6270C00039.1	40890	679
500_4_amp_19	I_3_22829C00716.2	1458	679
500_6_amp_1	IV_16_6263.1	2080625	433
500_6_amp_2	IV_19_6271C00002.1	1156341	433
500_6_amp_3	IV_20_6269C00003.1	79907	433
500_6_amp_4	IV_39_21414C00195.1	62562	433
500_6_amp_5	IV_7_22597C00289.1	21570	433
500_6_amp_6	IV_8_22598C00042.1	2616	433
500_6_amp_7	I_1_22555C00033.1	17813	433
500_6_amp_8	I_2_22603C00114.1	7098	433
500_6_amp_9	I_35_18770C00034.1	38832	433
500_6_amp_10	I_4_22608C00057.1	38906	433
500_6_amp_11	Ia_21_284.1	5660317	433
500_6_amp_12	Ia_24_14478C00212.1	5058	433
500_6_amp_13	Ia_25_17329C00163.1	4683	433
500_6_amp_14	Ia_26_17150C00150.1	4671	433
500_6_amp_15	Ia_29_19480C00040.1	40362	433
500_6_amp_16	I_3_22829C00716.2	2106	433
500_7_amp_1	IV_19_6271C00002.1	1155694	675
500_7_amp_2	I_1_22555C00033.1	17166	675
500_7_amp_3	I_2_22603C00114.1	7503	675
500_7_amp_4	I_35_18770C00034.1	39237	675
500_7_amp_5	I_38_22827C00266.1	2720	675
500_7_amp_6	I_4_22608C00057.1	39311	675
500_7_amp_7	I_5_22828C00029.2	42546	675
500_7_amp_8	I_6_22825C00519.1	1306	675
500_7_amp_9	Ia_21_284.1	5659670	675
500_7_amp_10	Ia_22_14731C00060.1	11033	675
500_7_amp_11	Ia_24_14478C00212.1	5463	675
