AmpId	SequenceId	PositionInSequence	Length
2802_5_amp_15	IV_7_22597C00071.1	6323	413
2802_5_amp_16	IV_8_22598C00094.1	1384	413
2802_5_amp_17	I_1_22555C00009.1	93316	413
2802_5_amp_18	I_2_22603C00031.1	39508	413
2802_5_amp_19	I_35_18770C00020.1	95793	413
2802_5_amp_20	I_38_22827C00033.1	33994	413
2802_5_amp_21	I_4_22608C00003.1	109945	413
2802_5_amp_22	I_5_22828C00011.2	96486	413
2802_5_amp_23	I_6_22825C00885.1	682	413
2802_5_amp_24	Ia_21_284.1	2089756	413
2802_5_amp_25	Ia_22_14731C00022.1	6502	413
2802_5_amp_26	Ia_23_10528C00074.1	16462	413
2802_5_amp_27	Ia_24_14478C00033.1	18070	413
2802_5_amp_28	Ia_25_17329C00076.1	29117	413
2802_5_amp_29	Ia_26_17150C00075.1	29061	413
2802_5_amp_30	Ia_27_19479C00008.1	19781	413
2802_5_amp_31	Ia_28_14556C00047.1	6591	413
2802_5_amp_32	Ia_29_19480C00017.1	18685	413
2802_5_amp_33	Ia_30_6268C00053.1	132726	413
2802_5_amp_34	Ia_31_6270C00001.1	130782	413
2802_5_amp_35	Ic_32_1122.1	1457167	413
2802_5_amp_36	Ic_33_6266C00012.1	17707	413
2802_5_amp_37	Ic_34_23503C00121.1	3655	413
2802_5_amp_38	I_3_22829C01265.2	731	413
2802_6_amp_1	III_11_6264C00002.1	450286	660
2802_6_amp_2	III_12_6265C00002.1	91135	660
2802_6_amp_3	III_13_6010C00003.1	460073	660
2802_6_amp_4	III_14_1121.1	6326191	660
2802_6_amp_5	III_15_10759C00271.1	4626	660
2802_6_amp_6	III_36_22311C00078.1	20374	660
2802_6_amp_7	III_37_9940C00304.1	9832	660
2802_6_amp_8	III_40_23543C00114.1	18724	660
2802_6_amp_9	III_41_22826C00819.1	1148	660
2802_6_amp_10	IV_16_6263.1	2402260	660
2802_6_amp_11	IV_17_22599C00266.1	1230	660
2802_6_amp_12	IV_18_22602C01045.1	1154	660
2802_6_amp_13	IV_19_6271C00001.1	6834022	660
2802_6_amp_14	IV_20_6269C00011.1	458420	660
2802_6_amp_15	IV_39_21414C00273.1	6331	660
2802_6_amp_16	IV_7_22597C00071.1	6319	660
2802_6_amp_17	IV_8_22598C00094.1	1141	660
2802_6_amp_18	I_1_22555C00009.1	93312	660
2802_6_amp_19	I_2_22603C00031.1	39265	660
2802_6_amp_20	I_35_18770C00020.1	95789	660
2802_6_amp_21	I_38_22827C00033.1	33990	660
2802_6_amp_22	I_4_22608C00003.1	109702	660
2802_6_amp_23	I_5_22828C00011.2	96243	660
2802_6_amp_24	I_6_22825C00885.1	439	660
2802_6_amp_25	Ia_21_284.1	2089752	660
2802_6_amp_26	Ia_22_14731C00022.1	6498	660
2802_6_amp_27	Ia_23_10528C00074.1	16219	660
2802_6_amp_28	Ia_24_14478C00033.1	17827	660
2802_6_amp_29	Ia_25_17329C00076.1	29113	660
2802_6_amp_30	Ia_26_17150C00075.1	29057	660
2802_6_amp_31	Ia_27_19479C00008.1	19538	660
2802_6_amp_32	Ia_28_14556C00047.1	6587	660
2802_6_amp_33	Ia_29_19480C00017.1	18681	660
2802_6_amp_34	Ia_30_6268C00053.1	132483	660
2802_6_amp_35	Ia_31_6270C00001.1	130778	660
2802_6_amp_36	Ic_32_1122.1	1457163	660
2802_6_amp_37	Ic_33_6266C00012.1	17703	660
2802_6_amp_38	Ic_34_23503C00121.1	3651	660
2802_6_amp_39	I_3_22829C01265.2	488	660
2802_8_amp_1	III_11_6264C00002.1	450252	689
2802_8_amp_2	III_12_6265C00002.1	91140	689
2802_8_amp_3	III_13_6010C00003.1	460078	689
2802_8_amp_4	III_14_1121.1	6326157	689
2802_8_amp_5	III_15_10759C00271.1	4631	689
2802_8_amp_6	III_36_22311C00078.1	20379	689
2802_8_amp_7	III_37_9940C00304.1	9837	689
2802_8_amp_8	III_40_23543C00114.1	18690	689
2802_8_amp_9	III_41_22826C00819.1	1114	689
2802_8_amp_10	IV_16_6263.1	2402265	689
2802_8_amp_11	IV_17_22599C00266.1	1196	689
2802_8_amp_12	IV_18_22602C01045.1	1120	689
2802_8_amp_13	IV_20_6269C00011.1	458425	689
2802_8_amp_14	IV_39_21414C00273.1	6336	689
2802_8_amp_15	IV_7_22597C00071.1	6324	689
2802_8_amp_16	IV_8_22598C00094.1	1107	689
2802_8_amp_17	I_1_22555C00009.1	93317	689
2802_8_amp_18	I_2_22603C00031.1	39231	689
2802_8_amp_19	I_35_18770C00020.1	95794	689
2802_8_amp_20	I_38_22827C00033.1	33995	689
2802_8_amp_21	I_4_22608C00003.1	109668	689
2802_8_amp_22	I_5_22828C00011.2	96209	689
2802_8_amp_23	I_6_22825C00885.1	405	689
2802_8_amp_24	Ia_21_284.1	2089757	689
2802_8_amp_25	Ia_22_14731C00022.1	6503	689
2802_8_amp_26	Ia_23_10528C00074.1	16185	689
2802_8_amp_27	Ia_24_14478C00033.1	17793	689
2802_8_amp_28	Ia_25_17329C00076.1	29118	689
2802_8_amp_29	Ia_26_17150C00075.1	29062	689
2802_8_amp_30	Ia_27_19479C00008.1	19504	689
2802_8_amp_31	Ia_28_14556C00047.1	6592	689
2802_8_amp_32	Ia_29_19480C00017.1	18686	689
2802_8_amp_33	Ia_30_6268C00053.1	132449	689
2802_8_amp_34	Ia_31_6270C00001.1	130783	689
2802_8_amp_35	Ic_32_1122.1	1457168	689
2802_8_amp_36	Ic_33_6266C00012.1	17708	689
2802_8_amp_37	Ic_34_23503C00121.1	3656	689
2802_8_amp_38	I_3_22829C01265.2	454	689
2802_11_amp_1	III_12_6265C00002.1	91179	611
2802_11_amp_2	III_13_6010C00003.1	460117	611
2802_11_amp_3	III_14_1121.1	6326196	611
2802_11_amp_4	III_15_10759C00271.1	4670	611
2802_11_amp_5	III_36_22311C00078.1	20418	611
2802_11_amp_6	III_37_9940C00304.1	9876	611
2802_11_amp_7	III_40_23543C00114.1	18729	611
2802_11_amp_8	III_41_22826C00819.1	1153	611
2802_11_amp_9	IV_16_6263.1	2402304	611
2802_11_amp_10	IV_17_22599C00266.1	1235	611
2802_11_amp_11	IV_18_22602C01045.1	1159	611
2802_11_amp_12	IV_19_6271C00001.1	6834027	611
2802_11_amp_13	IV_20_6269C00011.1	458464	611
2802_11_amp_14	IV_39_21414C00273.1	6375	611
2802_11_amp_15	IV_7_22597C00071.1	6363	611
2802_11_amp_16	IV_8_22598C00094.1	1146	611
2802_11_amp_17	I_2_22603C00031.1	39270	611
2802_11_amp_18	I_38_22827C00033.1	34034	611
2802_11_amp_19	I_5_22828C00011.2	96248	611
2802_11_amp_20	I_6_22825C00885.1	444	611
2802_11_amp_21	Ia_21_284.1	2089796	611
2802_11_amp_22	Ia_22_14731C00022.1	6542	611
2802_11_amp_23	Ia_23_10528C00074.1	16224	611
2802_11_amp_24	Ia_27_19479C00008.1	19543	611
2802_11_amp_25	Ia_28_14556C00047.1	6631	611
2802_11_amp_26	Ia_29_19480C00017.1	18725	611
2802_11_amp_27	Ia_31_6270C00001.1	130822	611
2802_11_amp_28	Ic_32_1122.1	1457207	611
2802_11_amp_29	Ic_33_6266C00012.1	17747	611
2802_11_amp_30	Ic_34_23503C00121.1	3695	611
2802_11_amp_31	I_3_22829C01265.2	493	611
2802_19_amp_1	III_12_6265C00002.1	91180	664
2802_19_amp_2	III_13_6010C00003.1	460118	664
2802_19_amp_3	III_14_1121.1	6326142	664
2802_19_amp_4	III_15_10759C00271.1	4671	664
2802_19_amp_5	III_36_22311C00078.1	20419	664
2802_19_amp_6	III_37_9940C00304.1	9877	664
2802_19_amp_7	III_40_23543C00114.1	18675	664
2802_19_amp_8	III_41_22826C00819.1	1099	664
2802_19_amp_9	IV_16_6263.1	2402305	664
2802_19_amp_10	IV_17_22599C00266.1	1181	664
2802_19_amp_11	IV_18_22602C01045.1	1105	664
2802_19_amp_12	IV_19_6271C00001.1	6833973	664
2802_19_amp_13	IV_20_6269C00011.1	458465	664
2802_19_amp_14	IV_39_21414C00273.1	6376	664
2802_19_amp_15	IV_7_22597C00071.1	6364	664
2802_19_amp_16	IV_8_22598C00094.1	1092	664
2802_19_amp_17	I_2_22603C00031.1	39216	664
2802_19_amp_18	I_38_22827C00033.1	34035	664
2802_19_amp_19	I_5_22828C00011.2	96194	664
2802_19_amp_20	I_6_22825C00885.1	390	664
2802_19_amp_21	Ia_21_284.1	2089797	664
2802_19_amp_22	Ia_22_14731C00022.1	6543	664
2802_19_amp_23	Ia_23_10528C00074.1	16170	664
2802_19_amp_24	Ia_27_19479C00008.1	19489	664
2802_19_amp_25	Ia_28_14556C00047.1	6632	664
2802_19_amp_26	Ia_29_19480C00017.1	18726	664
2802_19_amp_27	Ia_31_6270C00001.1	130823	664
2802_19_amp_28	Ic_32_1122.1	1457208	664
2802_19_amp_29	Ic_33_6266C00012.1	17748	664
2802_19_amp_30	Ic_34_23503C00121.1	3696	664
2802_19_amp_31	I_3_22829C01265.2	439	664
357121_3_amp_1	III_12_6265C00013.1	85834	460
357121_3_amp_2	III_13_6010C00010.1	306973	460
357121_3_amp_3	III_15_10759C00391.1	34889	460
357121_3_amp_4	III_40_23543C00139.1	62008	460
357121_3_amp_5	II_10_6272C00095.1	91408	460
357121_3_amp_6	II_9_2088.2	1246997	460
357121_3_amp_7	IV_17_22599C00349.1	47634	460
357121_3_amp_8	IV_18_22602C00302.1	5745	460
357121_3_amp_9	IV_19_6271C00001.1	189854	460
357121_3_amp_10	I_1_22555C00024.1	70671	460
357121_3_amp_11	I_2_22603C00008.1	47484	460
357121_3_amp_12	I_35_18770C00015.1	70633	460
357121_3_amp_13	I_38_22827C00307.1	21534	460
357121_3_amp_14	I_4_22608C00027.1	10888	460
357121_3_amp_15	I_6_22825C00266.1	3300	460
357121_3_amp_16	Ia_21_284.1	1337255	460
357121_3_amp_17	Ia_22_14731C00247.1	2192	460
357121_3_amp_18	Ia_23_10528C00072.1	25417	460
357121_3_amp_19	Ia_24_14478C00086.1	4142	460
357121_3_amp_20	Ia_25_17329C00056.1	37676	460
357121_3_amp_21	Ia_26_17150C00053.1	37464	460
357121_3_amp_22	Ia_27_19479C00006.1	83890	460
357121_3_amp_23	Ia_28_14556C00005.1	35489	460
357121_3_amp_24	Ia_29_19480C00008.1	104782	460
357121_3_amp_25	Ia_30_6268C00062.1	288446	460
357121_3_amp_26	Ia_31_6270C00011.1	125496	460
357121_3_amp_27	I_3_22829C00445.2	5056	460
357121_9_amp_1	III_12_6265C00013.1	85822	474
357121_9_amp_2	IV_17_22599C00349.1	47622	474
357121_9_amp_3	IV_18_22602C00302.1	5743	474
357121_9_amp_4	IV_19_6271C00001.1	189842	474
357121_9_amp_5	I_1_22555C00024.1	70669	474
357121_9_amp_6	I_2_22603C00008.1	47472	474
357121_9_amp_7	I_35_18770C00015.1	70631	474
357121_9_amp_8	I_38_22827C00307.1	21522	474
357121_9_amp_9	I_4_22608C00027.1	10876	474
357121_9_amp_10	I_6_22825C00266.1	3288	474
357121_9_amp_11	Ia_21_284.1	1337253	474
357121_9_amp_12	Ia_22_14731C00247.1	2180	474
357121_9_amp_13	Ia_23_10528C00072.1	25405	474
357121_9_amp_14	Ia_24_14478C00086.1	4140	474
357121_9_amp_15	Ia_25_17329C00056.1	37674	474
357121_9_amp_16	Ia_26_17150C00053.1	37462	474
357121_9_amp_17	Ia_27_19479C00006.1	83888	474
357121_9_amp_18	Ia_28_14556C00005.1	35477	474
357121_9_amp_19	Ia_29_19480C00008.1	104770	474
357121_9_amp_20	Ia_30_6268C00062.1	288434	474
357121_9_amp_21	Ia_31_6270C00011.1	125484	474
357121_9_amp_22	I_3_22829C00445.2	5054	474
357121_11_amp_1	III_11_6264C00020.1	83755	471
357121_11_amp_2	III_12_6265C00013.1	85832	471
357121_11_amp_3	III_13_6010C00010.1	306964	471
357121_11_amp_4	III_14_1121.1	7140502	471
357121_11_amp_5	III_15_10759C00391.1	34880	471
357121_11_amp_6	III_36_22311C00001.1	330919	471
357121_11_amp_7	III_37_9940C00607.1	2790	471
357121_11_amp_8	III_40_23543C00139.1	61999	471
357121_11_amp_9	III_41_22826C00358.1	4268	471
357121_11_amp_10	IV_16_6263.1	7484936	471
357121_11_amp_11	IV_17_22599C00349.1	47632	471
357121_11_amp_12	IV_18_22602C00302.1	5736	471
357121_11_amp_13	IV_19_6271C00001.1	189852	471
357121_11_amp_14	IV_20_6269C00009.1	660964	471
357121_11_amp_15	IV_39_21414C00198.1	6423	471
357121_11_amp_16	IV_7_22597C00011.1	92899	471
357121_11_amp_17	IV_8_22598C00233.1	6414	471
357121_11_amp_18	I_1_22555C00024.1	70662	471
357121_11_amp_19	I_2_22603C00008.1	47482	471
357121_11_amp_20	I_35_18770C00015.1	70624	471
357121_11_amp_21	I_4_22608C00027.1	10886	471
357121_11_amp_22	I_5_22828C00001.2	40391	471
357121_11_amp_23	I_6_22825C00266.1	3298	471
357121_11_amp_24	Ia_21_284.1	1337246	471
357121_11_amp_25	Ia_22_14731C00247.1	2190	471
357121_11_amp_26	Ia_23_10528C00072.1	25415	471
357121_11_amp_27	Ia_24_14478C00086.1	4133	471
357121_11_amp_28	Ia_25_17329C00056.1	37667	471
357121_11_amp_29	Ia_26_17150C00053.1	37455	471
357121_11_amp_30	Ia_27_19479C00006.1	83881	471
357121_11_amp_31	Ia_28_14556C00005.1	35487	471
357121_11_amp_32	Ia_29_19480C00008.1	104780	471
357121_11_amp_33	Ia_30_6268C00062.1	288444	471
357121_11_amp_34	Ia_31_6270C00011.1	125494	471
357121_11_amp_35	I_3_22829C00445.2	5047	471
357121_12_amp_1	I_1_22555C00024.1	70805	341
357121_12_amp_2	I_2_22603C00008.1	47469	341
357121_12_amp_3	I_35_18770C00015.1	70767	341
357121_12_amp_4	I_38_22827C00307.1	21519	341
357121_12_amp_5	I_4_22608C00027.1	10873	341
357121_12_amp_6	I_5_22828C00001.2	40378	341
357121_12_amp_7	I_6_22825C00266.1	3285	341
357121_12_amp_8	Ia_21_284.1	1337389	341
357121_12_amp_9	Ia_22_14731C00247.1	2177	341
357121_12_amp_10	Ia_24_14478C00086.1	4276	341
357121_12_amp_11	Ia_25_17329C00056.1	37810	341
357121_12_amp_12	Ia_26_17150C00053.1	37598	341
357121_12_amp_13	Ia_27_19479C00006.1	84024	341
357121_12_amp_14	Ia_28_14556C00005.1	35474	341
357121_12_amp_15	Ia_29_19480C00008.1	104767	341
357121_12_amp_16	Ia_30_6268C00062.1	288431	341
357121_12_amp_17	Ia_31_6270C00011.1	125481	341
357121_12_amp_18	I_3_22829C00445.2	5190	341
357121_14_amp_1	III_11_6264C00020.1	83667	560
357121_14_amp_2	III_12_6265C00013.1	85831	560
357121_14_amp_3	III_13_6010C00010.1	306876	560
357121_14_amp_4	III_14_1121.1	7140501	560
357121_14_amp_5	III_15_10759C00391.1	34792	560
357121_14_amp_6	III_36_22311C00001.1	330831	560
357121_14_amp_7	III_37_9940C00607.1	2789	560
357121_14_amp_8	III_40_23543C00139.1	61911	560
357121_14_amp_9	III_41_22826C00358.1	4180	560
357121_14_amp_10	IV_16_6263.1	7484935	560
357121_14_amp_11	IV_17_22599C00349.1	47631	560
357121_14_amp_12	IV_18_22602C00302.1	5648	560
357121_14_amp_13	IV_19_6271C00001.1	189851	560
357121_14_amp_14	IV_20_6269C00009.1	660876	560
357121_14_amp_15	IV_39_21414C00198.1	6422	560
357121_14_amp_16	IV_7_22597C00011.1	92811	560
357121_14_amp_17	IV_8_22598C00233.1	6413	560
357121_14_amp_18	I_1_22555C00024.1	70574	560
357121_14_amp_19	I_2_22603C00008.1	47481	560
357121_14_amp_20	I_35_18770C00015.1	70536	560
357121_14_amp_21	I_4_22608C00027.1	10885	560
357121_14_amp_22	I_5_22828C00001.2	40390	560
357121_14_amp_23	I_6_22825C00266.1	3297	560
357121_14_amp_24	Ia_21_284.1	1337158	560
357121_14_amp_25	Ia_22_14731C00247.1	2189	560
357121_14_amp_26	Ia_23_10528C00072.1	25414	560
357121_14_amp_27	Ia_24_14478C00086.1	4045	560
357121_14_amp_28	Ia_25_17329C00056.1	37579	560
357121_14_amp_29	Ia_26_17150C00053.1	37367	560
357121_14_amp_30	Ia_27_19479C00006.1	83793	560
357121_14_amp_31	Ia_28_14556C00005.1	35486	560
357121_14_amp_32	Ia_29_19480C00008.1	104779	560
357121_14_amp_33	Ia_30_6268C00062.1	288443	560
357121_14_amp_34	Ia_31_6270C00011.1	125493	560
357121_14_amp_35	I_3_22829C00445.2	4959	560
357121_15_amp_1	III_11_6264C00020.1	83901	450
357121_15_amp_2	III_12_6265C00013.1	85707	450
357121_15_amp_3	III_13_6010C00010.1	307110	450
357121_15_amp_4	III_14_1121.1	7140377	450
357121_15_amp_5	III_15_10759C00391.1	35026	450
357121_15_amp_6	III_36_22311C00001.1	331065	450
357121_15_amp_7	III_37_9940C00607.1	2665	450
357121_15_amp_8	III_40_23543C00139.1	62145	450
357121_15_amp_9	III_41_22826C00358.1	4414	450
357121_15_amp_10	IV_16_6263.1	7484811	450
357121_15_amp_11	IV_20_6269C00009.1	661110	450
357121_15_amp_12	IV_39_21414C00198.1	6298	450
357121_15_amp_13	IV_7_22597C00011.1	93045	450
357121_15_amp_14	IV_8_22598C00233.1	6289	450
357121_15_amp_15	I_1_22555C00024.1	70808	450
357121_15_amp_16	I_2_22603C00008.1	47357	450
357121_15_amp_17	I_35_18770C00015.1	70770	450
357121_15_amp_18	I_38_22827C00307.1	21407	450
357121_15_amp_19	I_4_22608C00027.1	10761	450
357121_15_amp_20	I_5_22828C00001.2	40266	450
357121_15_amp_21	I_6_22825C00266.1	3173	450
357121_15_amp_22	Ia_21_284.1	1337392	450
357121_15_amp_23	Ia_22_14731C00247.1	2065	450
357121_15_amp_24	Ia_23_10528C00072.1	25290	450
357121_15_amp_25	Ia_24_14478C00086.1	4279	450
357121_15_amp_26	Ia_25_17329C00056.1	37813	450
357121_15_amp_27	Ia_26_17150C00053.1	37601	450
357121_15_amp_28	Ia_27_19479C00006.1	84027	450
357121_15_amp_29	Ia_28_14556C00005.1	35362	450
357121_15_amp_30	Ia_29_19480C00008.1	104655	450
357121_15_amp_31	Ia_30_6268C00062.1	288319	450
357121_15_amp_32	Ia_31_6270C00011.1	125369	450
357121_15_amp_33	Ic_32_1122.1	845481	450
357121_15_amp_34	Ic_33_6266C00002.1	77158	450
357121_15_amp_35	Ic_34_23503C00080.1	59641	450
357121_15_amp_36	I_3_22829C00445.2	5193	450
357121_16_amp_1	III_11_6264C00020.1	83902	451
357121_16_amp_2	III_12_6265C00013.1	85705	451
357121_16_amp_3	III_13_6010C00010.1	307111	451
357121_16_amp_4	III_14_1121.1	7140375	451
357121_16_amp_5	III_15_10759C00391.1	35027	451
357121_16_amp_6	III_36_22311C00001.1	331066	451
357121_16_amp_7	III_37_9940C00607.1	2663	451
357121_16_amp_8	III_40_23543C00139.1	62146	451
357121_16_amp_9	III_41_22826C00358.1	4415	451
357121_16_amp_10	IV_16_6263.1	7484809	451
357121_16_amp_11	IV_17_22599C00349.1	47505	451
357121_16_amp_12	IV_18_22602C00302.1	5883	451
357121_16_amp_13	IV_19_6271C00001.1	189725	451
357121_16_amp_14	IV_20_6269C00009.1	661111	451
357121_16_amp_15	IV_39_21414C00198.1	6296	451
357121_16_amp_16	IV_7_22597C00011.1	93046	451
357121_16_amp_17	IV_8_22598C00233.1	6287	451
357121_16_amp_18	I_1_22555C00024.1	70809	451
357121_16_amp_19	I_2_22603C00008.1	47355	451
357121_16_amp_20	I_35_18770C00015.1	70771	451
357121_16_amp_21	I_38_22827C00307.1	21405	451
357121_16_amp_22	I_4_22608C00027.1	10759	451
357121_16_amp_23	I_5_22828C00001.2	40264	451
357121_16_amp_24	I_6_22825C00266.1	3171	451
357121_16_amp_25	Ia_21_284.1	1337393	451
357121_16_amp_26	Ia_22_14731C00247.1	2063	451
357121_16_amp_27	Ia_23_10528C00072.1	25288	451
357121_16_amp_28	Ia_24_14478C00086.1	4280	451
357121_16_amp_29	Ia_25_17329C00056.1	37814	451
357121_16_amp_30	Ia_26_17150C00053.1	37602	451
357121_16_amp_31	Ia_27_19479C00006.1	84028	451
357121_16_amp_32	Ia_28_14556C00005.1	35360	451
357121_16_amp_33	Ia_29_19480C00008.1	104653	451
357121_16_amp_34	Ia_30_6268C00062.1	288317	451
357121_16_amp_35	Ia_31_6270C00011.1	125367	451
357121_16_amp_36	Ic_32_1122.1	845482	451
357121_16_amp_37	Ic_33_6266C00002.1	77159	451
357121_16_amp_38	Ic_34_23503C00080.1	59642	451
357121_16_amp_39	I_3_22829C00445.2	5194	451
357121_17_amp_1	III_11_6264C00020.1	83674	613
357121_17_amp_2	III_12_6265C00013.1	85771	613
357121_17_amp_3	III_13_6010C00010.1	306883	613
357121_17_amp_4	III_15_10759C00391.1	34799	613
357121_17_amp_5	III_40_23543C00139.1	61918	613
357121_17_amp_6	IV_16_6263.1	7484875	613
357121_17_amp_7	IV_17_22599C00349.1	47571	613
357121_17_amp_8	IV_18_22602C00302.1	5655	613
357121_17_amp_9	IV_19_6271C00001.1	189791	613
357121_17_amp_10	IV_20_6269C00009.1	660883	613
357121_17_amp_11	IV_39_21414C00198.1	6362	613
357121_17_amp_12	IV_7_22597C00011.1	92818	613
357121_17_amp_13	IV_8_22598C00233.1	6353	613
357121_17_amp_14	I_1_22555C00024.1	70581	613
357121_17_amp_15	I_2_22603C00008.1	47421	613
357121_17_amp_16	I_35_18770C00015.1	70543	613
357121_17_amp_17	I_38_22827C00307.1	21471	613
357121_17_amp_18	I_4_22608C00027.1	10825	613
357121_17_amp_19	I_6_22825C00266.1	3237	613
357121_17_amp_20	Ia_21_284.1	1337165	613
357121_17_amp_21	Ia_22_14731C00247.1	2129	613
357121_17_amp_22	Ia_23_10528C00072.1	25354	613
357121_17_amp_23	Ia_24_14478C00086.1	4052	613
357121_17_amp_24	Ia_25_17329C00056.1	37586	613
357121_17_amp_25	Ia_26_17150C00053.1	37374	613
357121_17_amp_26	Ia_27_19479C00006.1	83800	613
357121_17_amp_27	Ia_28_14556C00005.1	35426	613
357121_17_amp_28	Ia_29_19480C00008.1	104719	613
357121_17_amp_29	Ia_30_6268C00062.1	288383	613
357121_17_amp_30	Ia_31_6270C00011.1	125433	613
357121_17_amp_31	I_3_22829C00445.2	4966	613
357121_18_amp_1	III_11_6264C00020.1	83916	440
357121_18_amp_2	III_12_6265C00013.1	85702	440
357121_18_amp_3	III_13_6010C00010.1	307125	440
357121_18_amp_4	III_14_1121.1	7140372	440
357121_18_amp_5	III_15_10759C00391.1	35041	440
357121_18_amp_6	III_36_22311C00001.1	331080	440
357121_18_amp_7	III_41_22826C00358.1	4429	440
357121_18_amp_8	IV_16_6263.1	7484806	440
357121_18_amp_9	IV_17_22599C00349.1	47502	440
357121_18_amp_10	IV_18_22602C00302.1	5897	440
357121_18_amp_11	IV_19_6271C00001.1	189722	440
357121_18_amp_12	IV_20_6269C00009.1	661125	440
357121_18_amp_13	IV_39_21414C00198.1	6293	440
357121_18_amp_14	IV_7_22597C00011.1	93060	440
357121_18_amp_15	IV_8_22598C00233.1	6284	440
357121_18_amp_16	I_1_22555C00024.1	70823	440
357121_18_amp_17	I_2_22603C00008.1	47352	440
357121_18_amp_18	I_35_18770C00015.1	70785	440
357121_18_amp_19	I_38_22827C00307.1	21402	440
357121_18_amp_20	I_4_22608C00027.1	10756	440
357121_18_amp_21	I_5_22828C00001.2	40261	440
357121_18_amp_22	I_6_22825C00266.1	3168	440
357121_18_amp_23	Ia_21_284.1	1337407	440
357121_18_amp_24	Ia_22_14731C00247.1	2060	440
357121_18_amp_25	Ia_23_10528C00072.1	25285	440
357121_18_amp_26	Ia_24_14478C00086.1	4294	440
357121_18_amp_27	Ia_25_17329C00056.1	37828	440
357121_18_amp_28	Ia_26_17150C00053.1	37616	440
357121_18_amp_29	Ia_27_19479C00006.1	84042	440
357121_18_amp_30	Ia_28_14556C00005.1	35357	440
357121_18_amp_31	Ia_29_19480C00008.1	104650	440
357121_18_amp_32	Ia_30_6268C00062.1	288314	440
357121_18_amp_33	Ia_31_6270C00011.1	125364	440
357121_18_amp_34	I_3_22829C00445.2	5208	440
357121_19_amp_1	III_11_6264C00020.1	83759	466
357121_19_amp_2	III_12_6265C00013.1	85833	466
357121_19_amp_3	III_13_6010C00010.1	306968	466
357121_19_amp_4	III_14_1121.1	7140503	466
357121_19_amp_5	III_15_10759C00391.1	34884	466
357121_19_amp_6	III_36_22311C00001.1	330923	466
357121_19_amp_7	III_37_9940C00607.1	2791	466
357121_19_amp_8	III_40_23543C00139.1	62003	466
357121_19_amp_9	III_41_22826C00358.1	4272	466
357121_19_amp_10	IV_16_6263.1	7484937	466
357121_19_amp_11	IV_17_22599C00349.1	47633	466
357121_19_amp_12	IV_18_22602C00302.1	5740	466
357121_19_amp_13	IV_19_6271C00001.1	189853	466
357121_19_amp_14	IV_20_6269C00009.1	660968	466
357121_19_amp_15	IV_39_21414C00198.1	6424	466
357121_19_amp_16	IV_7_22597C00011.1	92903	466
357121_19_amp_17	IV_8_22598C00233.1	6415	466
357121_19_amp_18	I_1_22555C00024.1	70666	466
357121_19_amp_19	I_2_22603C00008.1	47483	466
357121_19_amp_20	I_35_18770C00015.1	70628	466
357121_19_amp_21	I_4_22608C00027.1	10887	466
357121_19_amp_22	I_6_22825C00266.1	3299	466
357121_19_amp_23	Ia_21_284.1	1337250	466
357121_19_amp_24	Ia_22_14731C00247.1	2191	466
357121_19_amp_25	Ia_23_10528C00072.1	25416	466
357121_19_amp_26	Ia_24_14478C00086.1	4137	466
357121_19_amp_27	Ia_25_17329C00056.1	37671	466
357121_19_amp_28	Ia_26_17150C00053.1	37459	466
357121_19_amp_29	Ia_27_19479C00006.1	83885	466
357121_19_amp_30	Ia_28_14556C00005.1	35488	466
357121_19_amp_31	Ia_29_19480C00008.1	104781	466
357121_19_amp_32	Ia_30_6268C00062.1	288445	466
357121_19_amp_33	Ia_31_6270C00011.1	125495	466
357121_19_amp_34	I_3_22829C00445.2	5051	466
3584_1_amp_1	III_14_1121.1	2159412	317
3584_1_amp_2	III_36_22311C00006.1	6724	317
3584_1_amp_3	III_37_9940C00306.1	6851	317
3584_1_amp_4	III_41_22826C00724.1	842	317
3584_1_amp_5	II_10_6272C00049.1	22440	317
3584_1_amp_6	II_9_2088.2	3784588	317
3584_1_amp_7	IV_16_6263.1	2194139	317
3584_1_amp_8	IV_17_22599C00042.1	7387	317
3584_1_amp_9	IV_18_22602C00904.1	17085	317
3584_1_amp_10	IV_20_6269C00002.1	622630	317
3584_1_amp_11	IV_39_21414C00258.1	8395	317
3584_1_amp_12	IV_7_22597C00092.1	9506	317
3584_1_amp_13	IV_8_22598C00112.1	7663	317
3584_1_amp_14	I_1_22555C00021.1	63398	317
3584_1_amp_15	I_2_22603C00011.1	16259	317
3584_1_amp_16	I_35_18770C00018.1	63582	317
3584_1_amp_17	I_38_22827C00309.1	22732	317
3584_1_amp_18	I_4_22608C00031.1	9192	317
3584_1_amp_19	I_5_22828C00030.2	56431	317
3584_1_amp_20	I_6_22825C00075.1	3271	317
3584_1_amp_21	Ia_21_284.1	5560879	317
3584_1_amp_22	Ia_23_10528C00064.1	7436	317
3584_1_amp_23	Ia_24_14478C00006.1	28566	317
3584_1_amp_24	Ia_25_17329C00155.1	20125	317
3584_1_amp_25	Ia_26_17150C00143.1	25285	317
3584_1_amp_26	Ia_27_19479C00026.1	11531	317
3584_1_amp_27	Ia_29_19480C00001.1	64396	317
3584_1_amp_28	Ia_31_6270C00091.1	12897	317
3584_1_amp_29	Ic_32_1122.1	3693952	317
3584_1_amp_30	Ic_33_6266C00068.1	13671	317
